ID,Label (description),Category,EcoSIM Other Names,EcoSIM Variable Name,File Name,Definition,Comment,Related Synonyms,Exact Synonyms,Type,DbXrefs,has_units,qualifiers,attributes,measured_ins,measurement_ofs,contexts,value_types,Parents,Group Curated?,Definition Curated?,Definition Source,Comment from Ulas,Comment from Joan,Comment from John-Marc,Comment from Jinyun,Comment from Harry,Comment from Chris
BERVO:0001749,Soil macropore water content,Soil and water variable,,VLWatMacP_vr,SoilWaterDataType.txt,"The volume of water present within the largest pore spaces of soil, typically greater than 75 micrometers in diameter, representing water in structural voids, root channels, and large inter-aggregate spaces. This parameter controls rapid water movement and drainage processes, affects root penetration and gas exchange, and is fundamental for understanding preferential flow, irrigation efficiency, and soil aeration in structured terrestrial soils.",,,,Class,,m3 d-2,NA,Content,Macropore,Water,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001750,Soil micropore matric water potential,Soil and water variable,,PSISoilMatricP_vr,SoilWaterDataType.txt,"The energy status or tension of water held within the smallest soil pores, representing the suction pressure required to extract water from micropore spaces typically less than 30 micrometers in diameter. This parameter controls plant water availability, microbial activity, and biogeochemical processes by determining how tightly water is bound to soil particles and influences water movement, root water uptake, and soil water retention in fine-textured soils.",,,,Class,,MPa,NA,NA,Micropore,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001751,Elevation adjusted total soil micropore total water potential,Soil and water variable,,ElvAdjstedSoilH2OPSIMPa_vr,SoilWaterDataType.txt,"The combined water potential of micropore water that has been corrected for gravitational effects due to elevation differences, representing the total energy status of water in fine soil pores. This elevation-adjusted parameter is essential for understanding water movement across topographically variable landscapes, enables accurate modeling of water flow between different elevations, and controls plant water availability and biogeochemical processes in sloped terrain and mountainous environments.",,,,Class,,MPa,Total,NA,Micropore,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001752,Soil micropore water content before wetting front,Soil and water variable,,VLWatMicPX_vr,SoilWaterDataType.txt,"The volume of water present in micropore spaces prior to the arrival of an advancing wetting front during infiltration events, representing the initial moisture condition in fine soil pores. This parameter is crucial for modeling infiltration processes, understanding preferential flow pathways, and predicting how initial soil moisture conditions affect water penetration, solute transport, and runoff generation during precipitation and irrigation events.",,,,Class,,m3 d-2,NA,Content,Micropore,Water,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001753,Soil macropore - micropore water transfer,Soil and water variable,,FWatExMacP2MicP_vr,SoilWaterDataType.txt,"Soil macropore - micropore water transfer refers to the process of movement of water within the soil between the larger pores or cavities (macropores) and the smaller ones (micropores). This is an important aspect of the soil's hydrological behavior, affecting the soil's water-holding capacity, water availability for plant uptake, and the leaching of nutrients and contaminants. The rate of this transfer can be influenced by factors such as soil texture, structure, organic matter content, and external conditions such as precipitation and evaporation.",,,,Class,,m3 d-2 h-1,NA,NA,Micropore|Macropore,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001754,Soil macropore ice content,Soil and water variable,,VLiceMacP_vr,SoilWaterDataType.txt,"The volume of ice present within large pore spaces (macropores) in frozen soils, representing frozen water that occupies the larger structural voids and root channels. This parameter affects soil hydraulic properties during freeze-thaw cycles and controls water movement and availability in seasonally frozen soils and permafrost regions.",,,,Class,,m3 d-2,NA,Content,Macropore,Ice,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001756,Soil macropore water flux,Soil and water variable,,VLWatMacPM_vr,SoilWaterDataType.txt,"Macropore water flux refers to the rate at which water moves through the large pores within the soil structure. Macropores, typically greater than 0.05mm in diameter, play a crucial role in soil hydrology, influencing water infiltration, storage, and redistribution within the soil. The macropore water flux can be influenced by factors such as soil type, texture, structure, and organic matter content, as well as external conditions such as precipitation, temperature, and evaporation rates.",,,,Class,,m3 d-2,NA,Flux,Macropore,Water,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001758,Soil water film thickness,Soil and water variable,,FILMM_vr,SoilWaterDataType.txt,"Soil water film thickness refers to the thickness of a layer of water that coats soil particles. This water film allows for the movement and availability of nutrients and is crucial for plant absorption and root functions. The thickness can vary depending on soil type, rainfall, and other environmental conditions.",,,,Class,,m,NA,NA,Soil,NA,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001759,Slope of water table relative to surface slope,Soil and water variable,,WaterTBLSlope_col,SoilWaterDataType.txt,"WaterTBLSlope refers to the angle of the water table in relation to the surface slope. It is an important measurement in hydrology as it can significantly impact the flow of groundwater, the saturation of soils, and ultimately the distribution of water in a landscape.",,,,Class,,NONE,NA,NA,Water table,NA,Surface,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001760,Depth of artificial water table,Soil and water variable,,WtblDepzTile_col,SoilWaterDataType.txt,"The vertical distance from the soil surface to an artificially maintained groundwater level created by subsurface drainage systems, irrigation, or water management practices. This parameter is important for understanding hydrological modifications in agricultural landscapes and affects root zone hydrology, soil chemistry, and crop productivity in managed water table systems.",,,,Class,,m,NA,Depth,Soil,Water table,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001761,Artificial water table depth,Soil and water variable,,TileWaterTable_col,SoilWaterDataType.txt,"Artificial water table depth refers to the depth at which the water table is artificially maintained through human intervention, often for purposes such as irrigation, drainage, or preventing land subsidence. This is typically done in areas where natural water table levels are unsuitable for the intended land use.",,,,Class,,m,NA,Depth,Soil,Water table,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 25 2025),,,,,,
BERVO:0001762,Depth of artificial water table adjusted for elevation,Soil and water variable,,DTBLD_col,SoilWaterDataType.txt,"The vertical distance to an artificially maintained groundwater level that has been corrected for local topographic elevation differences, ensuring consistent measurement reference across variable terrain. This elevation-adjusted parameter is essential for regional water table mapping, drainage system design, and understanding groundwater flow patterns in managed agricultural watersheds with controlled water table systems.",,,,Class,,m,NA,Depth,Soil,Water table,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001763,Internal water table depth,Soil and water variable,,DepzIntWTBL_col,SoilWaterDataType.txt,"The depth to groundwater level measured within a specific soil profile or model domain, representing the local saturation boundary that develops from internal hydrological processes. This parameter differs from regional water tables by reflecting local soil moisture dynamics, perched water conditions, and site-specific hydrological controls that affect root zone hydrology and soil biogeochemical processes.",,,,Class,,m,NA,Depth,Soil,Water table,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001764,"Initial external water table depth, elevation corrected",External water table depth,,ExtWaterTablet0_col,SoilWaterDataType.txt,"The starting depth to external groundwater level at the beginning of a modeling period or study, adjusted for local elevation to provide a consistent reference datum. This initial condition parameter is crucial for hydrological modeling and establishes baseline groundwater conditions for simulating water table fluctuations and their effects on soil moisture and plant water availability.",,,,Class,,m,Initial,Depth,NA,Water table,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001765,"Current external water table depth, elevation corrected (>0 lower than soil surface)",External water table depth,,ExtWaterTable_col,SoilWaterDataType.txt,"The present depth to external groundwater level adjusted for local topographic elevation, with positive values indicating water table positions below the soil surface. This parameter tracks real-time groundwater conditions and is fundamental for understanding dynamic interactions between groundwater and surface processes, including capillary rise, root water uptake, and soil moisture regulation.",,,,Class,,m,NA,Depth,NA,Water table,Surface,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001766,External water table depth,Soil and water variable,,NatWtblDepz_col,SoilWaterDataType.txt,"The vertical distance from the land surface to the natural or unmanaged groundwater level in the surrounding landscape or regional aquifer system. This parameter represents ambient groundwater conditions that influence local hydrology through lateral groundwater flow, capillary fringe effects, and baseflow contributions to surface water bodies in natural and semi-natural environments.",,,,Class,,m,NA,Depth,Soil,Water table,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001767,Total energy impact for erosion,Soil and water variable,,EnergyImpact4Erosion_colM,SoilWaterDataType.txt,"The cumulative kinetic energy delivered to soil surfaces by raindrop impact and surface flow that drives soil particle detachment and erosion processes. This parameter quantifies the erosive power of precipitation and runoff events and is fundamental for predicting soil loss rates, sediment transport capacity, and landscape evolution in erosion-prone environments.",,,,Class,,J m-2,Total,Erosion,Soil,Energy,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
BERVO:0001768,Excess water+ice,Soil and water variable,,XVLMobileWaterLitRM,SoilWaterDataType.txt,"The combined volume of liquid water and ice that exceeds the storage capacity of soil pore spaces, representing the surplus frozen and unfrozen water available for drainage or runoff. This parameter is important for understanding hydrological processes in frozen soils and controls water movement, frost heave, and seasonal water balance in cold climate regions.",,,,Class,,m3 d-2,NA,NA,Soil,Water|Ice,NA,,,,,Definition source - Claude Sonnet 4 through GitHub Copilot in VSCode (Sep 26 2025),,,,,,
